duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity_class,energy_loudness,energy_valence,loudness_valence,danceability_energy,acousticness_speechiness,instr_speech_ratio,duration_per_bpm,vocal_intensity,energy_danceability_ratio
247306,0.802,0.799,-5.77,0.0288,0.427,2.03e-06,0.207,0.901,114.188,3,-4.61023,0.7198990000000001,-5.19877,0.6407980000000001,0.012297599999999999,7.046164526206179e-05,2165.77924125127,-0.166176,0.9962469295894066
185586,0.812,0.715,-3.879,0.0391,0.0602,5.46e-06,0.0526,0.668,104.971,1,-2.773485,0.47762,-2.5911720000000003,0.58058,0.00235382,0.00013960623881360265,1767.974011869945,-0.15166890000000002,0.8805310279430055
247400,0.51,0.499,-10.563,0.0299,0.397,0.00565,0.107,0.312,90.366,3,-5.270937,0.155688,-3.295656,0.25449,0.0118703,0.18890003343363423,2737.75535046367,-0.3158337,0.9784121879963139
186660,0.57,0.271,-11.334,0.0304,0.82,3.27e-06,0.108,0.273,125.862,4,-3.071514,0.07398300000000001,-3.094182,0.15447,0.024928,0.000107530417625781,1483.0528674262289,-0.3445536,0.4754302556095508
225000,0.4,0.267,-12.488,0.0323,0.744,0.00734,0.103,0.0872,144.799,4,-3.334296,0.0232824,-1.0889536,0.1068,0.024031200000000003,0.227174249458372,1553.8781345175034,-0.4033624,0.6674833129171771
118406,0.734,0.596,-9.599,0.28,0.766,0.0888,0.101,0.597,79.06,1,-5.721004,0.35581199999999996,-5.7306029999999994,0.43746399999999996,0.21448000000000003,0.3171315310167494,1497.6726536807487,-2.68772,0.8119780384463428
247683,0.627,0.246,-11.41,0.0342,0.788,0.0,0.118,0.52,141.303,4,-2.80686,0.12792,-5.9332,0.154242,0.0269496,0.0,1752.8502579563067,-0.390222,0.39233824021945424
239160,0.27,0.866,-6.132,0.085,0.000408,3.31e-05,0.365,0.108,148.938,2,-5.310312,0.093528,-0.662256,0.23382,3.468e-05,0.00038936595694624156,1605.7688434113525,-0.52122,3.207288618940039
257647,0.62,0.848,-7.898,0.0455,0.271,2.32e-05,0.181,0.82,170.066,2,-6.6975039999999995,0.69536,-6.47636,0.52576,0.012330500000000001,0.0005097780707536805,1514.9824185904297,-0.359359,1.3677198754858793
184500,0.285,0.315,-10.124,0.0344,0.79,3.67e-05,0.096,0.175,79.886,3,-3.18906,0.05512499999999999,-1.7717,0.089775,0.027176000000000002,0.001066550421389131,2309.5410960618883,-0.3482656,1.1052243780919968
49523,0.265,0.124,-23.395,0.0456,0.809,0.916,0.114,0.371,100.861,2,-2.90098,0.046003999999999996,-8.679545,0.03286,0.036890400000000004,20.083315062486296,491.0024687441132,-1.066812,0.4679068714388136
250802,0.878,0.602,-5.161,0.0871,0.25,4.78e-06,0.0389,0.964,141.973,3,-3.1069219999999995,0.580328,-4.975204,0.528556,0.021775,5.487314889220526e-05,1766.5471603755643,-0.44952309999999995,0.6856413936059954
151813,0.254,0.149,-15.621,0.0296,0.961,0.942,0.116,0.121,80.013,1,-2.327529,0.018029,-1.890141,0.037846,0.0284456,31.813576494427554,1897.3541799457587,-0.46238160000000006,0.5865910790913743
202254,0.695,0.973,-6.599,0.0336,0.00961,0.00266,0.0538,0.977,140.024,2,-6.420827,0.9506209999999999,-6.447223,0.6762349999999999,0.000322896,0.07914311216899732,1444.4238130606182,-0.2217264,1.399979856404944
149130,0.196,0.877,-3.31,0.0909,4.1e-05,0.347,0.541,0.211,144.488,2,-2.90287,0.185047,-0.69841,0.17189200000000002,3.7269e-06,3.8169618303816963,1032.127235479763,-0.300879,4.474261517269527
286600,0.703,0.655,-9.059,0.0524,0.484,0.0,0.0685,0.883,119.958,2,-5.933644999999999,0.578365,-7.999096999999999,0.460465,0.0253616,0.0,2389.169542673269,-0.4746916,0.931707941565554
252226,0.69,0.563,-6.7,0.0783,0.136,2.57e-06,0.0574,0.848,152.21,3,-3.7720999999999996,0.47742399999999996,-5.6816,0.3884699999999999,0.0106488,3.281828629804623e-05,1657.0921752841468,-0.52461,0.8159302039100883
260240,0.3,0.562,-5.536,0.0294,0.0144,0.0,0.0492,0.368,152.313,3,-3.111232,0.20681600000000003,-2.037248,0.1686,0.00042335999999999996,0.0,1708.5869229809668,-0.16275839999999997,1.873270890970301
217557,0.608,0.505,-7.665,0.329,0.775,3.73e-06,0.278,0.19,86.686,3,-3.870825,0.09595000000000001,-1.45635,0.30704,0.254975,1.1337041427312239e-05,2509.71321782064,-2.521785,0.8305784444334798
203440,0.658,0.575,-7.546,0.0276,0.00386,0.0,0.135,0.82,100.026,3,-4.33895,0.4714999999999999,-6.18772,0.37834999999999996,0.000106536,0.0,2033.8711934896928,-0.2082696,0.8738469020227656
158406,0.523,0.246,-10.139,0.0382,0.99,0.195,0.0788,0.69,95.6,1,-2.494194,0.16973999999999997,-6.995909999999999,0.128658,0.037818,5.1033760795603245,1656.9665271966528,-0.3873097999999999,0.4703542953289612
210706,0.376,0.474,-7.546,0.0326,0.873,0.000764,0.278,0.514,122.266,2,-3.576804,0.243636,-3.8786440000000004,0.178224,0.028459799999999997,0.023428396197485435,1723.340912436818,-0.24599959999999998,1.2606047711497033
234133,0.748,0.538,-9.943,0.222,0.159,1.62e-06,0.167,0.779,124.974,4,-5.349334,0.41910200000000003,-7.745597,0.402424,0.035298,7.296968605017791e-06,1873.4536783651,-2.207346,0.7192417213673615
193399,0.352,0.597,-6.603,0.0361,0.522,4.66e-06,0.142,0.316,125.014,3,-3.941991,0.188652,-2.086548,0.21014399999999997,0.018844200000000002,0.00012905012461921904,1547.018733901803,-0.2383683,1.6959745461776654
248413,0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4,-7.271426,0.6990820000000001,-7.728692,0.6439340000000001,0.0016187999999999999,2.815048671402262e-05,2140.6240574939466,-0.34070799999999996,1.0213977153940128
167313,0.744,0.771,-5.403,0.0531,0.394,0.0,0.292,0.954,121.968,4,-4.165713,0.735534,-5.154462,0.573624,0.0209214,0.0,1371.7778433687524,-0.28689929999999997,1.0362763941344875
207440,0.642,0.722,-13.031,0.0375,0.0444,0.00388,0.122,0.836,172.406,4,-9.408382,0.6035919999999999,-10.893916,0.463524,0.001665,0.10343908291122367,1203.2063849285987,-0.4886625,1.1245930748742232
46133,0.514,0.00896,-36.905,0.247,0.703,0.00187,0.109,0.221,121.008,2,-0.3306688,0.00198016,-8.156005,0.00460544,0.173641,0.007570543702684101,381.23925690863416,-9.115535,0.01743156747923192
213666,0.796,0.646,-3.925,0.158,0.0744,0.0,0.127,0.663,180.03,4,-2.5355499999999997,0.428298,-2.602275,0.514216,0.011755199999999999,0.0,1186.835527412098,-0.62015,0.8115475936231957
265560,0.357,0.327,-13.649,0.0846,0.885,0.0,0.693,0.129,146.443,2,-4.463223,0.042183000000000005,-1.760721,0.116739,0.074871,0.0,1813.4018013834732,-1.1547053999999999,0.9159407299515421
269626,0.558,0.818,-7.199,0.0442,0.306,0.000725,0.383,0.963,159.836,2,-5.888781999999999,0.7877339999999999,-6.932637,0.456444,0.013525200000000001,0.016399004750056546,1686.891563852949,-0.31819580000000003,1.4659235497571728
181728,0.686,0.856,-2.717,0.0426,0.0896,0.0,0.0648,0.733,123.997,1,-2.325752,0.627448,-1.991561,0.5872160000000001,0.00381696,0.0,1465.583844770438,-0.1157442,1.2477952216439994
252026,0.732,0.838,-4.081,0.0332,0.548,0.0,0.0905,0.851,102.649,1,-3.419878,0.7131379999999999,-3.4729310000000004,0.613416,0.0181936,0.0,2455.2211906594316,-0.1354892,1.1447931039193455
177720,0.539,0.508,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,1,-3.0734,0.115316,-1.37335,0.273812,0.020937599999999997,0.0,1753.388977683064,-0.17423999999999998,0.9424685998404483
345234,0.5,0.915,-8.777,0.0483,0.00142,0.379,0.119,0.348,110.011,3,-8.030955,0.31842,-3.0543959999999997,0.4575,6.858600000000001e-05,7.845166632167253,3138.177091381771,-0.4239291,1.8299634007319856
221176,0.742,0.883,-2.862,0.118,0.0468,0.0,0.206,0.464,102.044,1,-2.527146,0.409712,-1.327968,0.655186,0.0055224,0.0,2167.4571753361297,-0.337716,1.1900109162949288
238066,0.682,0.828,-13.034,0.0417,0.0318,0.0712,0.201,0.281,99.913,1,-10.792152,0.232668,-3.6625540000000005,0.564696,0.0013260600000000002,1.7070246943179093,2382.732977690591,-0.5435178,1.2140584448908374
178176,0.356,0.236,-10.32,0.0332,0.342,0.0,0.139,0.152,75.458,2,-2.43552,0.035871999999999994,-1.56864,0.084016,0.0113544,0.0,2361.260568793236,-0.34262400000000004,0.662902727451476
112352,0.429,0.258,-16.967,0.0549,0.957,0.893,0.115,0.0972,78.809,4,-4.377486,0.0250776,-1.6491923999999998,0.110682,0.0525393,16.262975778546714,1425.6239769569465,-0.9314882999999999,0.6013845831099508
236032,0.47,0.966,-2.558,0.067,0.0128,0.0041,0.378,0.31,155.007,2,-2.4710279999999996,0.29946,-0.7929799999999999,0.45402,0.0008576000000000001,0.06118489777645128,1522.7183288496649,-0.171386,2.055275419671922
248594,0.642,0.887,-5.439,0.0416,0.0173,5.75e-05,0.246,0.117,125.994,4,-4.824393,0.10377900000000001,-0.636363,0.569454,0.00071968,0.0013818793559240566,1973.0622093115546,-0.2262624,1.381598417470133
206160,0.535,0.431,-7.026,0.0261,0.703,7.21e-06,0.113,0.326,70.887,3,-3.028206,0.140506,-2.290476,0.230585,0.0183483,0.00027613941018766753,2908.290659782471,-0.1833786,0.8055924188332928
368013,0.278,0.621,-7.338,0.0417,0.0626,0.000127,0.917,0.16,145.932,3,-4.556898,0.09936,-1.17408,0.172638,0.00261042,0.0030448333732917762,2521.811528657183,-0.3059946,2.2337325995467787
126557,0.489,0.0263,-19.273,0.05,0.872,0.0,0.128,0.174,87.962,3,-0.5068799,0.0045762,-3.3535019999999998,0.0128607,0.0436,0.0,1438.7690138923626,-0.96365,0.05378213124475982
236286,0.784,0.595,-6.816,0.0413,0.00476,0.00727,0.059,0.183,124.019,3,-4.05552,0.108885,-1.247328,0.46648,0.00019658800000000004,0.17598644396030017,1905.2403260790684,-0.2815008,0.7589188913406717
269612,0.552,0.93,-5.379,0.18,3.73e-05,0.865,0.246,0.799,172.066,1,-5.00247,0.7430700000000001,-4.297821,0.51336,6.714e-06,4.805288595078051,1566.9103716015948,-0.9682199999999999,1.684752087824496
275360,0.389,0.347,-10.131,0.0327,0.808,0.000185,0.324,0.356,143.95,1,-3.5154569999999996,0.12353199999999999,-3.606636,0.134983,0.0264216,0.005655762763680831,1912.8864188954499,-0.3312837,0.8920079175342535
248866,0.562,0.85,-5.092,0.0609,0.0487,0.0,0.0912,0.581,149.946,4,-4.3282,0.49384999999999996,-2.9584519999999994,0.4777,0.00296583,0.0,1659.704160164326,-0.3101028,1.51242860447323
246333,0.564,0.945,-4.705,0.0493,0.0189,0.0,0.359,0.399,101.003,4,-4.446225,0.377055,-1.8772950000000002,0.5329799999999999,0.00093177,0.0,2438.868152431116,-0.23195649999999998,1.6755022074076702
165906,0.762,0.923,-3.107,0.189,0.103,0.0,0.105,0.936,121.081,1,-2.8677610000000002,0.8639280000000001,-2.9081520000000003,0.703326,0.019466999999999998,0.0,1370.2067211205722,-0.587223,1.21127019330455
210026,0.439,0.975,-5.787,0.0732,5.77e-06,0.0126,0.379,0.124,106.071,2,-5.642325,0.1209,-0.717588,0.428025,4.22364e-07,0.17210763556891137,1980.0510978495536,-0.4236084,2.220906129700918
219493,0.727,0.937,-2.871,0.286,0.00417,0.0,0.091,0.749,132.067,1,-2.690127,0.701813,-2.150379,0.681199,0.00119262,0.0,1661.982175713842,-0.8211059999999999,1.2888405936644616
161933,0.64,0.283,-8.848,0.0376,0.505,0.0961,0.0845,0.618,120.089,1,-2.503984,0.174894,-5.468064,0.18111999999999998,0.018988,2.5551714969423025,1348.4415725003955,-0.33268480000000006,0.4421805909282667
139279,0.621,0.85,-4.203,0.0311,0.0221,1.52e-06,0.0581,0.923,89.497,1,-3.57255,0.78455,-3.8793690000000005,0.5278499999999999,0.00068731,4.8858887817422056e-05,1556.2421086740337,-0.1307133,1.3687380235422941
291386,0.411,0.191,-10.178,0.0308,0.916,0.0,0.1,0.155,74.92,4,-1.9439980000000001,0.029605,-1.57759,0.078501,0.028212800000000003,0.0,3889.2952482648157,-0.31348240000000005,0.46470888786160924
261880,0.546,0.983,-3.904,0.0764,0.1,4.14e-05,0.13,0.604,107.426,3,-3.8376319999999997,0.5937319999999999,-2.3580159999999997,0.536718,0.00764,0.000541813898704358,2437.77111686184,-0.29826559999999996,1.800333327228439
246380,0.583,0.817,-5.146,0.099,0.118,0.0,0.338,0.437,105.935,4,-4.204282,0.357029,-2.248802,0.47631099999999993,0.011682,0.0,2325.7657997828856,-0.509454,1.4013481758460404
215639,0.462,0.978,-4.089,0.0951,0.0569,0.42,0.168,0.33,168.624,1,-3.999042,0.32274,-1.3493700000000002,0.451836,0.00541119,4.415939438544843,1278.8155897143943,-0.38886390000000004,2.116837297893985
549051,0.723,0.822,-9.421,0.0452,0.000607,0.788,0.112,0.0629,127.007,3,-7.744061999999999,0.051703799999999994,-0.5925809,0.594306,2.7436399999999997e-05,17.42977217429772,4322.997944995158,-0.42582919999999996,1.1369137356329788
222666,0.595,0.636,-5.981,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,4,-3.803916,0.09349199999999999,-0.879207,0.37842,2.9484e-06,1.694969561038129,1987.947289479323,-0.1866072,1.0688895984941431
354613,0.381,0.508,-15.094,0.0465,0.00613,0.846,0.535,0.403,103.804,4,-7.667752,0.20472400000000002,-6.082882000000001,0.193548,0.000285045,18.1896366372823,3416.1785672999113,-0.701871,1.3332983386262827
204866,0.596,0.688,-6.367,0.0345,0.196,0.0,0.121,0.817,172.837,4,-4.380496,0.5620959999999999,-5.201839,0.41004799999999997,0.006762000000000001,0.0,1185.3133299004264,-0.2196615,1.1543430479354373
254293,0.609,0.428,-11.821,0.0509,0.754,1.04e-05,0.108,0.521,76.867,3,-5.059388,0.222988,-6.158741,0.260652,0.0383786,0.00020428206639167156,3308.220692885113,-0.6016889,0.7027799215119621
289560,0.299,0.663,-7.279,0.0409,0.0288,0.0,0.48,0.427,127.249,3,-4.825977,0.283101,-3.108133,0.198237,0.0011779199999999998,0.0,2275.5385111081423,-0.2977111,2.2173171465837265
322140,0.731,0.485,-10.113,0.0387,0.284,0.00464,0.147,0.463,106.052,2,-4.904805,0.224555,-4.682319,0.354535,0.010990799999999998,0.11986566778610178,3037.5664768226907,-0.3913731,0.6634656160654437
225000,0.413,0.919,-7.677,0.0618,4.71e-06,2.64e-06,0.0679,0.146,90.033,4,-7.055163,0.134174,-1.120842,0.379547,2.91078e-07,4.271153535026695e-05,2499.0836693212486,-0.4744386,2.2251277208784295
54826,0.233,0.00669,-38.781,0.0383,0.895,0.956,0.109,0.0328,89.436,2,-0.25944489,0.000219432,-1.2720168,0.0015587700000000001,0.0342785,24.95432002088227,613.0193658034796,-1.4853123,0.028711214110982358
278000,0.761,0.775,-7.495,0.0339,0.00698,0.000543,0.0512,0.966,123.017,1,-5.808625,0.74865,-7.24017,0.589775,0.000236622,0.016012975523444408,2259.850264597576,-0.2540805,1.0183834640806297
101146,0.286,0.995,-3.361,0.0957,1.69e-05,0.0529,0.375,0.547,180.188,2,-3.344195,0.544265,-1.8384670000000003,0.28457,1.61733e-06,0.5527113154320343,561.33593802029,-0.3216477,3.4788993391839447
138527,0.215,0.995,-4.089,0.0643,0.000493,0.0118,0.333,0.307,200.154,2,-4.068555000000001,0.305465,-1.2553230000000002,0.213925,3.16999e-05,0.1834862385321101,692.1020813973241,-0.2629227,4.627691735268127
188695,0.739,0.287,-14.007,0.059,0.969,0.961,0.111,0.557,80.64,3,-4.020009,0.159859,-7.801899000000001,0.21209299999999998,0.05717099999999999,16.285375360108457,2339.967757936508,-0.826413,0.38835739705822653
193506,0.301,0.223,-15.842,0.0435,0.928,0.945,0.182,0.143,139.497,3,-3.532766,0.031889,-2.265406,0.067123,0.040368,21.71914502413238,1387.1696165508934,-0.6891269999999999,0.7408391747782466
235555,0.808,0.661,-6.237,0.0395,0.0358,0.0,0.138,0.804,107.992,4,-4.122657,0.531444,-5.0145480000000004,0.534088,0.0014141,0.0,2181.226387139788,-0.2463615,0.818059182435861
408533,0.27,0.133,-20.366,0.04,0.882,0.94,0.0684,0.0389,142.083,2,-2.708678,0.0051737,-0.7922374,0.035910000000000004,0.03528,23.494126468382902,2875.312317448252,-0.81464,0.49257434909818154
341787,0.28,0.445,-9.826,0.0319,0.705,0.0,0.797,0.285,137.517,4,-4.3725700000000005,0.126825,-2.80041,0.12460000000000002,0.022489499999999996,0.0,2485.4163485241825,-0.3134494,1.5892289561087103
182400,0.855,0.805,-6.492,0.356,0.293,0.000155,0.0822,0.864,150.063,2,-5.22606,0.69552,-5.609088,0.6882750000000001,0.10430799999999998,0.0004353810286227915,1215.4894944123469,-2.311152,0.9415094560297541
304346,0.52,0.802,-5.763,0.0265,0.017,0.00262,0.334,0.499,95.328,3,-4.621926,0.400198,-2.875737,0.41704,0.0004505,0.09883062995096191,3192.6191675058744,-0.15271949999999998,1.5422780331147479
420196,0.463,0.875,-10.206,0.945,0.849,0.0,0.689,0.396,81.957,2,-8.93025,0.34650000000000003,-4.041576,0.405125,0.8023049999999999,0.0,5127.030027941482,-9.64467,1.8898079955076563
197520,0.659,0.842,-13.185,0.0462,8.79e-05,0.506,0.367,0.131,119.04,1,-11.10177,0.110302,-1.727235,0.554878,4.060979999999999e-06,10.950010820168794,1659.274193548387,-0.609147,1.2776740868879075
265093,0.564,0.431,-7.685,0.027,0.622,0.0,0.116,0.163,99.88,3,-3.312235,0.070253,-1.252655,0.24308399999999997,0.016794,0.0,2654.1149379255107,-0.20749499999999999,0.7641708480346094
162928,0.735,0.821,-4.349,0.0465,0.151,0.0,0.0846,0.338,105.04,2,-3.570529,0.277498,-1.4699620000000002,0.6034349999999999,0.0070215,0.0,1551.104341203351,-0.2022285,1.116991605556387
307493,0.743,0.643,-6.578,0.0434,0.0462,0.0775,0.0694,0.591,128.029,1,-4.229654,0.380013,-3.887598,0.47774900000000003,0.00200508,1.7853029255931812,2401.744917167204,-0.2854852,0.8653988506211223
161400,0.622,0.314,-13.239,0.0735,0.892,0.929,0.182,0.406,99.875,3,-4.157046,0.12748400000000001,-5.375034,0.195308,0.065562,12.637736362399675,1616.0200250312892,-0.9730665000000001,0.5048150351280526
80786,0.261,0.977,-5.878,0.0886,0.000152,0.00165,0.0769,0.316,95.847,3,-5.742806,0.308732,-1.857448,0.25499700000000003,1.34672e-05,0.018620923146371742,842.8641480693188,-0.5207908,3.7431516033868433
117026,0.542,0.226,-15.552,0.0273,0.93,1.03e-05,0.209,0.657,133.783,1,-3.514752,0.148482,-10.217664000000001,0.12249200000000002,0.025389000000000002,0.0003771512266569022,874.7449227480323,-0.4245696,0.41696647663327246
150866,0.522,0.352,-15.697,0.0295,0.656,0.942,0.157,0.584,81.92,1,-5.525344,0.20556799999999997,-9.167048,0.183744,0.019352,31.921382582175536,1841.6259765625,-0.46306149999999996,0.674316583973487
148375,0.631,0.736,-6.472,0.0353,0.00282,0.000149,0.475,0.251,120.035,4,-4.7633920000000005,0.184736,-1.6244720000000001,0.464416,9.9546e-05,0.00421976777116964,1236.0978048069314,-0.22846160000000001,1.1663840509659118
143569,0.668,0.91,-6.219,0.0969,0.0761,3.5e-06,0.387,0.297,129.915,2,-5.65929,0.27027,-1.847043,0.6078800000000001,0.00737409,3.611598390259003e-05,1105.0994881268523,-0.6026211,1.362255056062035
167336,0.581,0.709,-5.25,0.0927,0.113,0.0,0.133,0.396,174.96,4,-3.72225,0.280764,-2.079,0.41192899999999993,0.010475100000000001,0.0,956.424325560128,-0.486675,1.2202888074215592
100355,0.836,0.533,-12.215,0.44,0.565,0.0,0.0683,0.66,121.862,4,-6.510595,0.35178000000000004,-8.0619,0.445588,0.2486,0.0,823.5134824637705,-5.3746,0.6375521823901629
222442,0.5,0.596,-5.134,0.0366,0.692,0.0,0.369,0.381,169.929,4,-3.059864,0.227076,-1.9560540000000002,0.298,0.025327199999999998,0.0,1309.0290650801217,-0.18790440000000003,1.1919761604767904
219493,0.668,0.261,-13.003,0.0405,0.588,0.000391,0.116,0.282,147.446,4,-3.393783,0.073602,-3.6668459999999996,0.174348,0.023814,0.009651937793137496,1488.6331267040136,-0.5266215000000001,0.39071271388152873
274800,0.809,0.757,-6.246,0.0424,0.0157,0.0943,0.0997,0.587,121.013,1,-4.728222000000001,0.444359,-3.666402,0.6124130000000001,0.00066568,2.2235321858052344,2270.830406650525,-0.2648304,0.9357115486829581
123428,0.285,0.966,-8.013,0.438,0.239,0.0778,0.113,0.0863,140.146,1,-7.740558,0.0833658,-0.6915219,0.27530999999999994,0.104682,0.1776215154905139,880.7101165926963,-3.509694,3.3893547594821234
133466,0.637,0.89,-5.291,0.0747,0.131,0.0055,0.0735,0.858,118.315,2,-4.70899,0.76362,-4.539678,0.56693,0.009785700000000001,0.07361798955963057,1128.0564594514644,-0.3952377,1.3971523209996703
289586,0.215,0.988,-13.628,0.0963,3.59e-05,0.00105,0.328,0.0359,146.588,1,-13.464464,0.0354692,-0.48924520000000005,0.21242,3.4571699999999997e-06,0.010902294673450316,1975.5095915081727,-1.3123764,4.595135109994883
213578,0.173,0.803,-10.071,0.144,0.613,0.00191,0.195,0.0887,75.564,1,-8.087013,0.0712261,-0.8932977,0.138919,0.08827199999999999,0.0132629678494549,2826.451749510349,-1.450224,4.641350210970464
158533,0.825,0.538,-8.017,0.0374,0.554,3.39e-06,0.0729,0.838,102.955,2,-4.313146,0.450844,-6.718246,0.44385,0.020719600000000005,9.061748195669606e-05,1539.8280802292263,-0.2998358,0.6521133077174823
138240,0.736,0.507,-8.957,0.0437,0.223,0.0,0.0934,0.0696,124.965,3,-4.541199000000001,0.0352872,-0.6234072,0.373152,0.009745100000000001,0.0,1106.229744328412,-0.39142090000000007,0.6888493362861918
188357,0.502,0.33,-8.568,0.0326,0.913,1.7e-06,0.0717,0.24,115.007,3,-2.82744,0.0792,-2.05632,0.16566,0.0297638,5.2131248083409995e-05,1637.7872651229925,-0.2793168,0.6573574231589013
242200,0.536,0.719,-6.772,0.0431,0.7,0.0,0.435,0.787,133.964,3,-4.869068,0.565853,-5.329564,0.385384,0.03017,0.0,1807.948404048849,-0.2918732,1.3413928844611107
517173,0.298,0.868,-5.055,0.0879,0.0705,0.00691,0.139,0.3,130.457,3,-4.38774,0.26039999999999996,-1.5165,0.258664,0.00619695,0.07860311682402457,3964.3177445441793,-0.4443345,2.9126539377873226
287960,0.633,0.431,-13.602,0.034,0.424,0.405,0.1,0.683,118.756,2,-5.862462,0.294373,-9.290166000000001,0.272823,0.014416,11.908262275801233,2424.8037993869784,-0.46246800000000005,0.6808739198432885
183506,0.659,0.736,-6.842,0.242,0.101,0.0,0.146,0.555,89.267,2,-5.035711999999999,0.40848,-3.79731,0.485024,0.024442000000000002,0.0,2055.6980743163767,-1.6557639999999998,1.1168267552844418
