duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity_class
222960,0,0.729,0.804,5,-5.183,0,0.0329,0.00363,3.12e-06,0.11,0.749,122.021,4,3
235200,0,0.628,0.498,6,-12.803,1,0.0522,0.241,0.027,0.0579,0.138,99.978,4,3
245740,0,0.539,0.522,1,-7.315,1,0.0456,0.207,5.34e-06,0.0768,0.53,162.065,4,4
236484,0,0.486,0.788,7,-3.774,0,0.0355,0.0247,0.0,0.0666,0.237,130.018,4,3
67346,0,0.233,0.0932,0,-18.078,1,0.0375,0.954,0.237,0.354,0.194,138.42,5,1
279272,0,0.663,0.41,8,-7.652,1,0.425,0.759,0.0,0.0916,0.652,112.372,4,3
272578,0,0.698,0.916,2,-7.359,1,0.0491,0.00054,0.924,0.102,0.148,128.017,4,3
282053,0,0.48,0.287,4,-11.621,0,0.0279,0.823,0.000452,0.0867,0.332,103.814,4,2
320386,0,0.813,0.571,7,-9.816,1,0.133,0.752,3.93e-06,0.0692,0.918,131.318,4,4
227853,0,0.374,0.16,0,-8.522,1,0.038,0.604,0.0,0.106,0.272,182.072,4,3
111826,0,0.648,0.851,6,-4.812,1,0.0303,0.00304,0.0,0.57,0.652,94.039,4,2
138693,0,0.588,0.494,10,-10.687,1,0.0525,0.535,0.0155,0.0942,0.964,91.964,4,2
202466,0,0.826,0.744,8,-8.207,1,0.0528,0.396,0.901,0.0672,0.977,144.981,4,1
129160,0,0.4,0.516,9,-9.317,1,0.0316,0.779,2.38e-05,0.204,0.522,145.544,3,3
205973,0,0.617,0.808,10,-7.845,0,0.0588,0.00528,0.421,0.0736,0.881,100.544,4,1
373666,0,0.624,0.741,8,-6.417,1,0.029,0.00191,0.221,0.627,0.214,94.99,4,3
599401,0,0.271,0.525,4,-7.261,0,0.037,0.377,0.00495,0.151,0.0964,137.458,4,4
95083,0,0.213,0.000281,10,-19.419,0,0.232,0.92,0.187,0.171,0.0,92.447,3,4
220840,1,0.763,0.599,6,-6.194,1,0.12,0.519,1.08e-06,0.148,0.614,122.802,4,1
486840,0,0.0783,0.206,2,-20.611,0,0.0337,0.864,0.838,0.179,0.0807,80.341,5,4
38144,0,0.629,0.776,7,-3.839,0,0.047,0.021,0.0,0.093,0.957,93.937,3,4
227014,1,0.761,0.784,3,-5.974,0,0.0752,0.187,3.47e-05,0.104,0.342,100.036,4,3
164257,0,0.496,0.887,11,-6.001,0,0.0474,1.27e-05,0.00521,0.518,0.549,155.99,4,1
144506,1,0.932,0.563,1,-6.925,1,0.261,0.04,5.62e-06,0.0823,0.383,100.019,4,3
194757,0,0.706,0.457,4,-8.667,0,0.0597,0.369,0.0,0.106,0.427,144.962,4,4
275000,0,0.677,0.752,11,-3.975,1,0.384,0.235,0.0,0.189,0.455,192.037,4,1
406906,0,0.867,0.876,6,-6.81,1,0.106,0.00276,0.784,0.0697,0.624,124.008,4,1
300001,0,0.468,0.865,6,-10.118,0,0.0448,0.0475,0.935,0.294,0.0393,178.492,4,2
151912,0,0.711,0.797,10,-4.321,0,0.0487,0.308,0.000148,0.0993,0.968,164.05,4,3
179226,0,0.555,0.453,3,-7.498,1,0.0354,0.133,0.00451,0.143,0.502,120.779,4,2
216800,0,0.555,0.844,3,-6.567,0,0.0553,0.00818,0.0,0.0895,0.464,105.193,4,4
275360,0,0.751,0.742,5,-5.749,0,0.0363,0.00168,0.0134,0.11,0.54,118.013,4,1
429540,0,0.424,0.948,9,-6.401,0,0.096,0.0002,0.00104,0.111,0.134,136.047,4,2
116959,0,0.666,0.654,11,-7.627,0,0.0497,0.83,0.864,0.11,0.665,73.975,4,2
193466,0,0.555,0.896,8,-5.51,0,0.051,0.0237,8.85e-06,0.184,0.962,145.947,4,2
248995,0,0.486,0.696,7,-5.834,1,0.0677,0.275,0.0,0.333,0.661,138.742,4,4
327560,1,0.479,0.598,1,-5.807,0,0.323,0.0536,0.0,0.456,0.244,110.456,3,1
232146,0,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,4,4
203066,0,0.455,0.626,2,-7.424,0,0.0324,0.232,6.24e-05,0.121,0.518,73.687,4,2
216411,1,0.572,0.852,6,-4.712,0,0.0322,0.00105,0.0,0.0844,0.378,129.969,4,4
52786,0,0.36,0.123,3,-19.606,1,0.035,0.986,0.929,0.111,0.789,77.82,1,1
230635,0,0.504,0.628,11,-4.333,0,0.0347,0.159,0.0,0.111,0.257,159.978,4,3
182386,0,0.452,0.633,7,-12.691,1,0.0475,0.782,0.841,0.114,0.506,178.942,4,3
295941,0,0.742,0.556,8,-9.097,1,0.0461,0.573,1.54e-06,0.101,0.79,83.917,4,2
352617,0,0.694,0.718,7,-7.298,1,0.0431,0.00878,0.844,0.0977,0.0376,127.996,3,2
193373,0,0.685,0.497,9,-13.232,1,0.0516,0.0396,0.0,0.0622,0.781,114.425,4,2
183215,0,0.508,0.977,6,-3.18,0,0.053,5.45e-05,0.935,0.318,0.772,119.985,4,1
158373,0,0.543,0.36,7,-9.177,1,0.179,0.727,0.0,0.228,0.595,149.431,4,1
161186,0,0.374,0.06,9,-18.598,0,0.0683,0.944,0.0,0.105,0.0825,71.612,4,1
238870,0,0.535,0.979,8,-3.593,1,0.0597,0.000666,0.0,0.084,0.432,103.996,4,1
238666,0,0.484,0.969,9,-5.187,1,0.0545,0.00205,0.000714,0.161,0.647,173.478,4,1
237375,1,0.865,0.497,1,-8.465,0,0.242,0.643,2.03e-06,0.111,0.547,87.031,4,3
274533,0,0.454,0.635,10,-8.286,1,0.0331,0.0103,0.0,0.233,0.0931,148.169,4,3
211786,0,0.531,0.438,9,-9.855,1,0.0476,0.816,0.0,0.104,0.605,121.836,4,2
144168,0,0.153,0.00324,1,-38.615,1,0.0466,0.992,0.868,0.115,0.0365,75.789,5,3
241240,0,0.793,0.842,10,-9.33,0,0.365,0.242,0.0,0.0648,0.841,95.042,4,1
416133,0,0.735,0.681,10,-7.757,1,0.316,0.673,0.0,0.0584,0.968,90.003,4,2
183333,0,0.664,0.538,4,-6.037,0,0.0808,0.942,0.0,0.131,0.704,124.515,4,1
275520,1,0.681,0.88,9,-3.895,1,0.227,0.0567,0.0,0.0893,0.38,124.885,4,4
167693,0,0.654,0.63,10,-4.644,1,0.0259,0.149,0.0,0.111,0.43,89.991,4,1
182821,0,0.352,0.847,4,-8.522,1,0.0631,0.162,0.00451,0.105,0.478,150.125,4,1
262956,0,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,4,4
225693,0,0.614,0.953,9,-2.046,1,0.0987,0.0408,7.87e-05,0.934,0.532,138.511,4,3
420000,0,0.625,0.903,2,-4.776,1,0.0955,0.0013,0.161,0.111,0.0456,140.035,4,3
244235,0,0.352,0.666,1,-4.909,1,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,4,1
277565,0,0.669,0.841,10,-3.778,0,0.214,0.0782,8.03e-05,0.353,0.817,114.784,4,3
133298,0,0.774,0.643,8,-6.815,1,0.402,0.157,7.49e-06,0.21,0.616,140.605,4,3
248181,0,0.461,0.429,10,-10.742,1,0.0322,0.835,0.433,0.403,0.316,87.97,4,3
216000,0,0.507,0.976,2,-3.871,1,0.215,2.08e-05,0.00393,0.224,0.111,130.023,4,1
196373,0,0.677,0.551,11,-9.287,1,0.09,0.0542,4.12e-06,0.102,0.691,90.066,4,3
163653,0,0.491,0.602,7,-7.486,0,0.0324,0.734,0.0,0.409,0.518,76.024,4,3
288240,0,0.664,0.816,7,-4.352,0,0.0531,0.355,0.0,0.056,0.605,174.666,4,2
400126,0,0.289,0.23,5,-16.836,0,0.0287,0.766,0.896,0.126,0.064,75.187,4,1
265800,0,0.652,0.639,5,-8.577,1,0.458,0.153,0.0,0.381,0.633,89.984,4,2
199840,0,0.479,0.915,0,-2.942,1,0.0755,0.057,0.000367,0.284,0.375,152.016,4,4
256333,0,0.487,0.943,0,-7.665,1,0.0626,0.000549,0.104,0.324,0.457,144.944,4,3
131867,0,0.747,0.793,7,-5.255,1,0.0799,0.213,0.0,0.267,0.898,157.815,4,3
251880,0,0.473,0.924,11,-4.297,0,0.0446,0.0132,0.0,0.184,0.41,160.017,4,4
156906,0,0.453,0.991,9,-4.071,1,0.125,3.98e-06,0.19,0.28,0.361,100.125,4,2
260190,0,0.573,0.271,10,-9.598,1,0.0274,0.483,0.0,0.122,0.314,125.173,4,3
193281,1,0.757,0.558,2,-7.142,0,0.0434,0.335,0.0,0.102,0.279,94.991,3,1
246137,0,0.313,0.908,1,-5.062,0,0.0553,0.00042,0.0489,0.206,0.451,184.135,4,2
176603,0,0.677,0.909,7,-4.507,0,0.105,0.059,0.0,0.474,0.477,122.908,4,4
200853,0,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,4,4
348965,0,0.552,0.769,2,-4.504,0,0.0465,0.497,0.0,0.112,0.702,86.957,4,4
434000,0,0.144,0.167,1,-24.642,0,0.0419,0.877,0.967,0.114,0.0393,103.66,4,1
279560,0,0.662,0.502,6,-5.94,1,0.0287,0.544,1.3e-05,0.1,0.307,110.076,4,3
237516,0,0.598,0.671,6,-11.228,0,0.0505,0.0535,0.0,0.228,0.701,88.582,4,4
290400,0,0.429,0.614,4,-6.573,0,0.0709,0.513,0.000316,0.0922,0.743,149.966,3,4
194667,0,0.591,0.175,6,-12.959,1,0.038,0.927,0.0,0.133,0.352,139.902,4,4
215872,0,0.603,0.296,0,-16.694,0,0.0424,0.103,0.235,0.106,0.076,96.018,4,3
200053,0,0.602,0.59,0,-10.671,1,0.0596,0.027,2.69e-05,0.195,0.418,143.643,4,3
234973,0,0.415,0.583,4,-4.535,1,0.0287,0.015,3.04e-06,0.12,0.424,129.036,4,2
233325,1,0.414,0.951,7,-6.261,1,0.0674,4.23e-06,0.000596,0.34,0.214,127.552,4,3
251573,0,0.222,0.0456,10,-20.891,0,0.0385,0.993,0.964,0.231,0.0882,128.691,4,1
468793,0,0.612,0.425,0,-8.706,0,0.0499,0.36,7.85e-06,0.0776,0.17,135.009,4,3
480200,0,0.804,0.678,10,-11.94,0,0.0496,0.0697,0.919,0.0854,0.741,124.679,4,1
638787,0,0.569,0.674,0,-9.692,1,0.0269,0.514,0.523,0.197,0.543,141.747,4,2
176680,0,0.383,0.145,2,-14.822,1,0.0314,0.929,6.72e-06,0.111,0.337,145.069,3,3
588416,0,0.835,0.675,11,-6.846,0,0.0527,0.0144,0.744,0.0775,0.358,127.743,4,1
250456,0,0.724,0.759,9,-3.996,0,0.0542,0.412,0.0,0.437,0.765,101.946,4,4
208586,0,0.306,0.616,0,-5.619,1,0.0323,0.00952,0.937,0.209,0.194,179.625,4,3
78000,0,0.226,0.599,8,-4.37,1,0.0539,0.15,0.951,0.731,0.313,109.866,3,1
210266,0,0.609,0.801,8,-4.076,1,0.0274,0.302,5.85e-06,0.144,0.939,100.678,4,2
260026,0,0.555,0.3,7,-13.302,1,0.176,0.798,0.0,0.0697,0.388,134.154,4,2
215040,0,0.372,0.895,1,-4.199,0,0.104,0.00463,6.99e-06,0.094,0.268,127.061,4,4
737040,0,0.332,0.189,9,-18.957,1,0.0621,0.993,0.913,0.0538,0.037,125.336,4,1
394866,0,0.237,0.0453,0,-25.535,1,0.0375,0.913,0.917,0.102,0.0795,65.576,3,2
160467,0,0.719,0.753,10,-8.516,1,0.0565,0.0198,0.00128,0.125,0.777,171.999,4,3
220426,0,0.292,0.709,7,-9.052,1,0.0303,0.00292,0.0267,0.102,0.452,99.303,3,1
203160,0,0.622,0.881,2,-4.557,1,0.0502,0.227,0.0,0.322,0.778,130.02,4,2
230760,0,0.404,0.503,10,-7.588,0,0.0424,0.196,2.73e-05,0.187,0.245,191.329,3,4
190146,1,0.623,0.413,6,-12.112,1,0.942,0.985,0.0,0.47,0.696,74.776,3,2
197142,0,0.607,0.883,11,-6.75,1,0.0519,0.000438,0.426,0.368,0.036,126.023,4,4
116253,0,0.687,0.888,9,-10.978,1,0.0885,0.725,0.0,0.108,0.892,92.737,4,2
229720,0,0.48,0.638,2,-6.751,1,0.185,0.482,0.0,0.133,0.535,174.07,4,2
166909,0,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,4,4
173250,0,0.578,0.763,2,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4,2
66533,0,0.606,0.305,11,-7.478,0,0.0426,0.903,0.0,0.157,0.503,85.976,4,2
141805,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,4
176876,0,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,1
247346,0,0.495,0.73,7,-8.589,1,0.0326,0.785,0.935,0.114,0.915,126.277,4,2
177626,0,0.69,0.58,0,-4.395,1,0.199,0.0328,0.0,0.328,0.708,197.635,4,4
158769,0,0.686,0.105,7,-25.182,0,0.036,0.921,0.8,0.131,0.0948,129.985,4,3
296840,0,0.755,0.67,8,-11.099,0,0.0426,0.00309,0.0,0.0674,0.856,119.997,4,4
191553,0,0.462,0.821,0,-5.309,1,0.042,0.00031,0.0,0.32,0.391,124.979,4,2
551360,0,0.477,0.602,8,-10.231,1,0.038,0.981,0.013,0.795,0.689,82.293,3,3
168000,0,0.609,0.574,2,-6.309,0,0.113,0.755,0.0001,0.14,0.818,142.416,4,1
301333,0,0.169,0.049,2,-23.409,1,0.0385,0.956,0.017,0.15,0.0799,136.065,4,1
231106,0,0.54,0.661,3,-5.534,0,0.0381,0.0765,0.0,0.125,0.506,90.012,4,4
144065,0,0.908,0.631,4,-9.078,0,0.0543,0.128,0.000897,0.165,0.819,110.048,4,1
307200,0,0.914,0.541,5,-7.412,1,0.0874,0.17,8.78e-05,0.0969,0.963,128.055,4,2
94850,0,0.482,0.316,1,-11.749,0,0.042,0.926,4e-05,0.171,0.484,84.796,4,2
301002,0,0.793,0.853,2,-10.105,1,0.0562,0.0155,0.895,0.109,0.0372,128.009,4,1
200440,0,0.608,0.984,9,-1.54,1,0.0648,0.0616,0.0,0.423,0.909,140.039,4,1
213712,0,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,4,4
263240,0,0.595,0.938,9,-2.923,1,0.0554,0.00133,5.62e-06,0.0771,0.818,139.99,4,1
122551,0,0.519,0.86,0,-7.04,1,0.0529,0.754,0.0,0.646,0.937,124.997,4,3
181933,0,0.56,0.876,7,-5.73,1,0.159,0.0604,0.0,0.255,0.657,164.962,4,2
151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,1
66523,0,0.211,0.968,1,-6.378,1,0.101,2.55e-05,0.725,0.276,0.179,116.232,4,1
222893,0,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,1
195014,0,0.489,0.825,1,-4.124,0,0.0841,0.0355,0.000164,0.285,0.146,128.003,4,4
238773,0,0.766,0.578,0,-11.626,1,0.0421,0.311,0.0,0.111,0.932,96.688,4,2
349186,0,0.407,0.424,0,-10.583,1,0.0318,0.0847,0.0,0.234,0.404,113.311,3,4
204120,0,0.577,0.706,0,-7.421,0,0.0404,0.0147,2.56e-06,0.128,0.458,129.974,4,3
288866,0,0.62,0.462,6,-10.173,0,0.0501,0.635,0.0232,0.117,0.414,163.277,3,3
122920,0,0.78,0.155,4,-13.087,0,0.0532,0.94,0.903,0.626,0.214,130.605,4,4
203960,0,0.53,0.654,11,-7.017,1,0.0279,0.045,0.0,0.0685,0.427,75.033,4,2
150735,1,0.419,0.892,8,-6.196,1,0.136,0.00295,0.39,0.447,0.0939,139.972,4,3
160240,0,0.739,0.552,0,-6.588,1,0.104,0.0631,0.0,0.119,0.965,165.068,4,3
280145,0,0.567,0.939,11,-1.511,1,0.0575,0.317,0.0,0.0473,0.686,131.979,4,2
170160,0,0.28,0.299,9,-9.68,0,0.0298,0.856,0.0295,0.104,0.109,155.035,4,3
188000,0,0.779,0.518,0,-6.46,1,0.484,0.652,0.0,0.123,0.526,127.066,4,3
165333,0,0.618,0.851,7,-4.723,1,0.0667,0.04,0.0,0.405,0.884,156.129,4,3
175093,0,0.563,0.352,11,-14.686,1,0.0288,0.195,0.0,0.4,0.613,93.851,4,2
243000,1,0.658,0.612,1,-6.204,1,0.155,0.000263,0.0,0.512,0.407,80.016,4,2
161506,1,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4,4
181525,0,0.28,0.996,11,-2.637,1,0.318,3.09e-05,0.00257,0.181,0.212,159.993,4,1
370040,0,0.834,0.875,1,-6.996,1,0.0513,0.0674,0.00267,0.37,0.899,119.634,4,1
171052,1,0.679,0.784,0,-4.486,0,0.136,0.0815,0.0,0.126,0.712,92.899,4,1
220464,0,0.859,0.623,8,-5.339,0,0.061,0.181,0.000259,0.165,0.807,101.978,4,4
223314,0,0.234,0.136,5,-18.882,1,0.0458,0.97,0.281,0.108,0.0374,85.418,4,1
245472,0,0.731,0.94,2,-6.634,0,0.0501,0.472,0.674,0.0987,0.672,162.017,4,3
160666,0,0.809,0.313,9,-12.182,1,0.0428,0.876,0.0,0.112,0.35,114.955,4,1
142200,0,0.559,0.519,11,-11.287,0,0.085,0.305,0.0148,0.194,0.241,100.037,4,4
386232,0,0.648,0.922,8,-8.979,1,0.101,0.0305,0.192,0.094,0.118,146.958,4,2
162400,0,0.26,0.946,2,-7.824,1,0.135,0.000133,0.921,0.108,0.313,111.094,4,1
171000,0,0.678,0.337,6,-14.312,1,0.0353,0.7,2.06e-06,0.112,0.542,123.827,4,2
362280,0,0.37,0.814,6,-6.121,0,0.0391,0.0525,0.0,0.672,0.314,159.724,4,2
236666,0,0.561,0.017,3,-30.307,1,0.0407,0.832,0.000387,0.099,0.156,143.849,4,2
240386,0,0.523,0.575,1,-5.787,1,0.0302,0.249,0.0,0.0855,0.236,135.999,4,4
234560,0,0.802,0.849,8,-6.753,1,0.092,0.246,0.0,0.135,0.936,104.816,4,3
208874,0,0.499,0.709,7,-8.02,1,0.0411,0.0636,0.484,0.528,0.0395,149.955,4,2
202346,1,0.706,0.88,0,-4.981,1,0.0481,0.131,0.00426,0.319,0.739,125.994,4,3
251818,0,0.481,0.496,8,-7.421,1,0.0262,0.588,0.0,0.132,0.453,89.839,4,4
168533,0,0.589,0.797,1,-4.213,1,0.173,0.000673,0.0,0.0246,0.787,174.039,4,4
189486,0,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,4,4
152866,0,0.544,0.221,11,-14.863,1,0.0265,0.879,0.0,0.212,0.501,93.282,4,1
186947,0,0.699,0.866,11,-3.842,0,0.187,0.0398,1.77e-06,0.0505,0.569,95.063,4,4
264000,0,0.654,0.709,1,-2.906,1,0.458,0.316,0.0,0.0796,0.745,157.738,5,3
280933,0,0.254,0.32,1,-10.509,1,0.0345,0.992,0.00498,0.11,0.15,74.416,4,1
180119,0,0.522,0.914,7,-5.27,1,0.0363,0.000194,7.36e-05,0.199,0.721,98.046,4,2
254188,0,0.583,0.8,0,-6.208,1,0.0337,0.0121,0.0,0.367,0.457,142.015,4,3
211421,0,0.704,0.723,7,-7.183,0,0.0267,0.337,0.0015,0.341,0.739,100.012,4,1
251582,0,0.743,0.749,7,-4.9,1,0.194,0.0303,0.0907,0.399,0.544,174.961,4,1
178242,0,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,4,1
251640,0,0.432,0.664,7,-4.662,1,0.0302,0.215,0.0,0.15,0.294,156.216,4,4
46773,0,0.497,0.185,9,-9.924,1,0.113,0.819,5.27e-05,0.128,0.517,199.422,4,2
212000,0,0.463,0.924,2,-5.777,0,0.0418,0.225,1.13e-06,0.343,0.729,134.857,4,3
246226,0,0.605,0.732,7,-6.681,1,0.0737,0.0186,1.65e-06,0.051,0.793,178.022,4,1
127033,0,0.624,0.807,9,-8.122,1,0.0416,0.0189,0.000898,0.318,0.96,120.616,4,2
222186,0,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,4,4
287906,0,0.674,0.605,10,-8.869,1,0.0368,0.184,0.579,0.101,0.842,171.125,4,3
378693,0,0.446,0.504,7,-9.005,1,0.0274,0.00882,0.00974,0.37,0.136,142.004,4,3
240413,1,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,1
198043,0,0.718,0.893,1,-3.276,1,0.0789,0.00093,0.865,0.107,0.194,170.052,4,1
197733,0,0.626,0.286,8,-8.957,1,0.069,0.908,0.0,0.112,0.502,112.014,4,2
262053,0,0.822,0.352,9,-12.516,1,0.381,0.00115,1.85e-05,0.113,0.571,139.434,4,3
270915,0,0.722,0.339,5,-11.72,1,0.0392,0.741,3.93e-06,0.0805,0.626,90.032,4,3
201432,0,0.388,0.631,4,-6.328,0,0.0391,0.00939,0.00474,0.372,0.276,112.033,3,1
250866,0,0.568,0.842,2,-4.358,0,0.0311,0.0746,2.7e-06,0.0982,0.521,133.373,4,2
257346,0,0.558,0.943,1,-4.81,0,0.0535,0.00191,4.38e-05,0.248,0.56,111.994,4,4
139200,0,0.656,0.805,11,-5.589,1,0.0841,0.00841,0.0887,0.36,0.569,75.0,4,3
233293,0,0.48,0.427,7,-7.961,1,0.0243,0.00315,0.00442,0.338,0.148,80.078,4,2
463983,0,0.473,0.434,7,-7.08,1,0.0295,0.0902,0.0,0.097,0.197,143.943,4,4
165336,0,0.616,0.816,7,-6.376,1,0.0717,0.0452,0.0,0.409,0.873,77.968,4,1
136493,0,0.449,0.174,2,-12.56,1,0.0292,0.903,0.0,0.124,0.288,143.37,4,4
168601,1,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,4,1
148181,0,0.734,0.906,11,-6.091,0,0.0543,0.00903,0.857,0.0586,0.271,125.957,4,1
130600,0,0.553,0.431,9,-9.029,0,0.0622,0.729,0.0,0.162,0.267,116.399,4,1
208747,1,0.775,0.572,2,-8.488,1,0.507,0.177,0.0,0.0795,0.284,150.018,4,3
247346,0,0.393,0.277,7,-10.757,1,0.0314,0.7,0.0,0.0966,0.123,89.334,4,1
198253,0,0.271,0.743,2,-6.834,1,0.0528,0.093,1.41e-06,0.149,0.483,131.545,4,3
368612,0,0.901,0.751,11,-6.867,0,0.0736,0.0177,0.832,0.123,0.23,118.0,4,2
188708,0,0.4,0.563,3,-5.393,1,0.145,0.586,1.03e-05,0.112,0.0934,84.811,4,4
195466,0,0.793,0.53,6,-8.828,0,0.115,0.244,0.18,0.0986,0.283,119.999,4,1
261238,0,0.274,0.719,8,-5.459,1,0.173,0.00386,2.03e-06,0.0715,0.281,185.038,4,4
96632,0,0.342,0.0534,4,-21.118,1,0.0312,0.994,0.954,0.218,0.363,86.006,3,1
241346,0,0.734,0.896,7,-7.128,1,0.0322,0.304,0.000349,0.745,0.838,119.993,4,3
266463,0,0.75,0.664,0,-7.306,0,0.0723,0.428,0.63,0.0931,0.586,100.023,4,4
180556,0,0.526,0.864,6,-3.833,0,0.0544,0.0704,0.0,0.252,0.838,104.734,4,3
239613,0,0.65,0.456,1,-5.742,1,0.0299,0.659,0.0,0.122,0.475,82.063,4,4
351720,0,0.639,0.309,6,-12.061,1,0.0316,0.422,0.0,0.175,0.622,91.039,4,4
176933,0,0.51,0.816,5,-5.331,0,0.0352,0.13,8.66e-06,0.224,0.588,149.929,4,1
257519,1,0.532,0.969,11,-3.967,1,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,4,1
227600,0,0.807,0.768,1,-4.927,1,0.248,0.453,0.0,0.281,0.892,97.021,4,2
253500,0,0.769,0.905,2,-3.446,0,0.0684,0.157,3.73e-06,0.281,0.81,165.961,4,3
224480,0,0.667,0.775,0,-5.542,1,0.163,0.253,0.0,0.244,0.537,150.073,4,3
223328,0,0.574,0.939,10,-2.464,0,0.0437,0.0366,0.0,0.305,0.553,139.958,4,1
188943,0,0.697,0.93,10,-4.515,1,0.036,0.32,1.77e-06,0.125,0.886,94.006,4,3
176666,0,0.417,0.968,8,-3.827,1,0.0452,0.00144,2.56e-05,0.0827,0.879,187.979,4,1
371986,0,0.418,0.935,2,-8.481,0,0.0933,0.000144,0.159,0.384,0.233,160.019,3,1
148626,0,0.328,0.8,7,-4.682,1,0.0374,0.00193,0.00171,0.265,0.428,81.455,4,2
312866,0,0.546,0.766,7,-7.249,1,0.0308,0.457,0.0476,0.218,0.835,117.192,4,2
255532,0,0.463,0.807,6,-2.135,1,0.041,0.0666,4.6e-06,0.114,0.346,163.905,4,1
211346,0,0.549,0.401,2,-11.673,1,0.0269,0.439,0.000341,0.154,0.513,81.661,4,3
200733,0,0.501,0.859,4,-5.981,0,0.314,0.574,0.0,0.799,0.648,90.68,4,3
333296,0,0.727,0.542,0,-8.797,0,0.0317,0.753,0.000343,0.227,0.907,100.049,4,2
121280,0,0.665,0.788,10,-5.757,0,0.0725,0.0141,0.897,0.422,0.658,189.88,4,4
241266,0,0.363,0.931,9,-4.265,1,0.0676,6.57e-05,8.38e-05,0.441,0.199,124.9,5,2
161754,0,0.243,0.645,4,-5.638,0,0.0515,0.35,2.76e-05,0.937,0.361,207.335,4,3
218174,0,0.526,0.96,1,-4.877,1,0.0674,6.2e-05,2.59e-05,0.182,0.586,133.985,4,2
145996,0,0.862,0.718,0,-6.605,1,0.191,0.00892,0.0,0.0655,0.936,143.019,4,1
240440,0,0.646,0.652,6,-10.957,0,0.0401,0.586,2.67e-05,0.727,0.531,123.009,4,3
900066,1,0.607,0.93,1,-4.449,1,0.904,0.778,0.0,0.974,0.244,107.967,4,2
213466,0,0.51,0.758,6,-10.303,1,0.0408,0.0867,0.521,0.156,0.155,164.0,4,2
264289,0,0.521,0.537,0,-8.137,1,0.0306,0.347,0.0,0.124,0.296,139.928,4,3
270260,1,0.963,0.417,10,-15.525,0,0.182,0.635,0.00686,0.275,0.711,114.968,4,4
210367,0,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,4,1
76040,0,0.485,0.345,3,-8.763,1,0.0284,0.759,0.0,0.381,0.411,108.407,4,4
177386,0,0.53,0.869,8,-6.029,1,0.0588,0.318,5.45e-05,0.233,0.935,187.93,4,1
313789,0,0.378,0.785,0,-8.086,1,0.0471,0.0268,0.000133,0.701,0.613,121.89,4,2
262373,0,0.664,0.824,5,-5.616,1,0.026,0.0401,0.0,0.12,0.475,122.014,4,3
238145,0,0.771,0.382,4,-7.541,1,0.0316,0.56,0.0,0.222,0.342,94.032,4,4
249985,1,0.483,0.8,2,-6.404,1,0.266,0.858,0.0,0.23,0.2,130.806,4,2
335466,0,0.394,0.878,10,-3.785,0,0.0317,0.00659,0.0,0.129,0.51,154.185,4,2
217120,0,0.607,0.884,2,-4.059,1,0.0489,0.023,0.0,0.226,0.555,139.988,4,1
167313,0,0.629,0.65,9,-6.209,1,0.0374,0.732,6.51e-06,0.26,0.896,91.963,4,4
155713,0,0.707,0.741,11,-2.989,0,0.148,0.387,0.0,0.287,0.82,159.924,4,3
289000,0,0.487,0.43,0,-14.239,1,0.0336,0.759,0.853,0.0934,0.216,94.967,3,1
202666,0,0.504,0.888,11,-0.746,0,0.161,0.00391,0.00435,0.437,0.373,179.949,4,4
183093,0,0.698,0.997,5,-1.644,1,0.164,0.0698,0.0,0.172,0.515,137.988,4,2
221853,1,0.599,0.647,9,-6.685,0,0.332,0.421,0.0,0.115,0.287,174.21,4,2
234606,0,0.192,0.952,2,-5.888,1,0.258,0.00164,0.716,0.307,0.262,172.752,4,4
177449,0,0.482,0.0876,2,-17.88,0,0.0548,0.922,0.0,0.101,0.488,168.133,3,2
